CustomerID,Age,Income,Gender,City,PurchaseFrequency,LastPurchaseDays,SpendingScore,ProductCategory,MembershipStatus
8562,22.0,55092.0,Female,Pune,9,55,12.0,Fashion,Silver
6274,49.0,66691.0,Female,Bhopal,12,269,31.0,Beauty,Gold
8881,28.0,44601.0,Male,Bhopal,2,147,92.0,Grocery,Silver
3376,40.0,53436.0,Female,Bhopal,15,252,65.0,Electronics,Silver
3349,39.0,50095.0,Male,Pune,14,331,10.0,Fashion,Gold
5661,66.0,51036.0,Female,Pune,14,218,9.0,Fashion,Gold
6339,63.0,36153.0,Female,Bhopal,14,125,4.0,Fashion,Basic
6064,38.0,68152.0,Male,Pune,6,94,40.0,Electronics,Silver
9586,68.0,50476.0,Female,Delhi,17,267,14.0,Fashion,Gold
231,45.0,49401.0,Male,Bhopal,16,309,72.0,Electronics,Gold
2066,58.0,,Female,Bhopal,18,220,45.0,Fashion,Silver
4325,57.0,65788.0,Male,Mumbai,2,80,18.0,Grocery,Silver
8434,41.0,54346.0,Male,Mumbai,11,211,2.0,Fashion,Gold
8116,19.0,42089.0,Female,Delhi,16,317,42.0,Grocery,Silver
149,56.0,31457.0,Female,Bhopal,4,352,50.0,Electronics,Silver
9777,49.0,56789.0,Female,Bhopal,12,61,25.0,Grocery,Basic
6598,19.0,31611.0,Male,Mumbai,13,122,26.0,Electronics,Basic
7430,64.0,56615.0,Female,Mumbai,14,181,85.0,Grocery,Silver
9896,37.0,34510.0,Male,Delhi,19,123,15.0,Fashion,Silver
3596,31.0,26726.0,Male,Bhopal,12,32,16.0,Fashion,Silver
1263,57.0,58861.0,Male,Indore,14,141,86.0,Fashion,Basic
2175,51.0,45944.0,Male,Mumbai,19,173,84.0,Electronics,Gold
3443,45.0,50986.0,Male,Pune,16,82,17.0,Electronics,Silver
5457,54.0,42084.0,Female,Delhi,6,181,29.0,Fashion,Basic
440,68.0,32024.0,Female,Indore,7,117,97.0,Fashion,Gold
4194,48.0,73142.0,Male,Delhi,3,326,56.0,Sports,Gold
4291,58.0,59468.0,Male,Pune,19,238,99.0,Electronics,Gold
2986,39.0,62153.0,Male,Pune,4,87,10.0,Fashion,Basic
397,35.0,38361.0,Male,Bhopal,7,37,16.0,Fashion,Silver
4879,31.0,28708.0,Male,Indore,5,184,99.0,Grocery,Basic
2304,33.0,60302.0,Male,Delhi,4,83,77.0,Grocery,Silver
7344,35.0,,Female,Delhi,14,118,36.0,Grocery,Silver
8567,46.0,,Female,Mumbai,8,219,,Fashion,Silver
7795,43.0,59714.0,Male,Mumbai,8,355,32.0,Fashion,Silver
6142,33.0,63837.0,Male,Indore,12,228,87.0,Fashion,Silver
9083,,52680.0,Female,Mumbai,19,318,55.0,Sports,Gold
4776,57.0,22371.0,Female,Mumbai,4,113,6.0,Fashion,Gold
5389,59.0,44494.0,Female,Indore,3,360,37.0,Grocery,Gold
9517,65.0,53924.0,Female,Bhopal,3,312,57.0,Electronics,Basic
1481,26.0,42311.0,Male,Mumbai,5,58,9.0,Electronics,Silver
258,26.0,40114.0,Male,Pune,1,207,,Fashion,Silver
9823,55.0,27223.0,Male,Indore,8,353,30.0,Fashion,Silver
5089,54.0,36311.0,Male,Pune,13,220,30.0,Electronics,Basic
6762,,5498.0,Female,Indore,3,116,60.0,Fashion,Gold
1948,46.0,43463.0,Female,Mumbai,9,131,2.0,Beauty,Gold
3241,31.0,56280.0,Female,Pune,15,134,,Beauty,Silver
5519,49.0,49050.0,Male,Bhopal,6,219,40.0,Sports,Silver
6841,40.0,44613.0,Female,Pune,5,187,80.0,Sports,Gold
1959,44.0,40456.0,Male,Bhopal,7,124,14.0,Beauty,Basic
7018,26.0,65557.0,Male,Mumbai,18,249,94.0,Grocery,Basic
5100,54.0,42444.0,Male,Delhi,5,109,35.0,Grocery,Silver
302,26.0,55512.0,Male,Indore,2,350,26.0,Electronics,Gold
8871,37.0,43685.0,Male,Bhopal,19,79,95.0,Electronics,Gold
6232,62.0,44258.0,Female,Pune,2,281,55.0,Fashion,Gold
2570,63.0,57130.0,Female,Mumbai,14,146,93.0,Electronics,Basic
9457,49.0,35980.0,Male,Mumbai,1,261,36.0,Fashion,Gold
8280,26.0,44500.0,Female,Bhopal,9,137,28.0,Sports,Gold
9725,67.0,41367.0,Male,Mumbai,5,249,55.0,Sports,Silver
2061,67.0,69499.0,Male,Delhi,10,239,8.0,Electronics,Basic
2935,25.0,41315.0,Male,Bhopal,3,274,74.0,Beauty,Basic
9862,43.0,59480.0,Female,Delhi,17,145,,Beauty,Gold
8429,21.0,41174.0,Female,Delhi,5,30,8.0,Beauty,Silver
2494,21.0,79585.0,Female,Mumbai,15,60,52.0,Electronics,Silver
5699,45.0,33670.0,Female,Pune,19,279,30.0,Grocery,Gold
80,53.0,34552.0,Male,Pune,10,197,94.0,Fashion,Silver
5305,32.0,30843.0,Male,Delhi,3,51,28.0,Fashion,Basic
3838,60.0,37991.0,Female,Indore,7,278,,Beauty,Gold
2665,,50177.0,Male,Mumbai,19,356,19.0,Sports,Gold
1010,,60732.0,Female,Bhopal,4,40,98.0,Sports,Silver
5959,55.0,30805.0,Female,Mumbai,19,144,67.0,Electronics,Silver
4477,,44074.0,Male,Pune,5,201,36.0,Electronics,Silver
9097,45.0,,Female,Delhi,17,241,83.0,Fashion,Gold
2563,59.0,23290.0,Male,Pune,18,111,77.0,Fashion,Silver
3251,26.0,54217.0,Male,Indore,5,106,98.0,Fashion,Basic
3715,50.0,43456.0,Male,Mumbai,11,304,,Sports,Silver
6445,36.0,52003.0,Male,Indore,17,123,22.0,Beauty,Silver
1679,61.0,45456.0,Male,Delhi,7,161,,Fashion,Silver
380,23.0,38314.0,Male,Indore,17,55,41.0,Beauty,Silver
9277,24.0,68683.0,Female,Indore,7,211,11.0,Fashion,Silver
8470,61.0,56991.0,Male,Indore,9,58,33.0,Beauty,Silver
9497,35.0,54015.0,Female,Indore,19,226,56.0,Sports,Basic
3970,52.0,38685.0,Female,Bhopal,4,26,12.0,Electronics,Gold
4001,28.0,64717.0,Female,Bhopal,18,76,48.0,Beauty,Gold
4593,18.0,18097.0,Male,Pune,1,119,4.0,Grocery,Basic
2164,41.0,41673.0,Male,Mumbai,1,150,53.0,Grocery,Silver
5622,60.0,51120.0,Male,Delhi,11,79,40.0,Fashion,Silver
7129,65.0,40827.0,Female,Mumbai,2,168,60.0,Sports,Gold
7950,61.0,39931.0,Male,Mumbai,5,232,55.0,Beauty,Gold
3747,29.0,59703.0,Male,Indore,3,293,56.0,Electronics,Gold
9827,56.0,63113.0,Female,Mumbai,8,297,28.0,Fashion,Basic
3965,21.0,44843.0,Female,Pune,17,68,76.0,Sports,Basic
8146,61.0,49453.0,Male,Mumbai,12,136,18.0,Fashion,Gold
7388,48.0,38410.0,Male,Delhi,3,112,87.0,Sports,Silver
4366,33.0,35133.0,Female,Pune,8,77,80.0,Grocery,Silver
6881,66.0,23934.0,Female,Indore,1,264,51.0,Fashion,Silver
6732,37.0,36241.0,Male,Pune,17,113,99.0,Beauty,Silver
3281,35.0,61861.0,Female,Mumbai,15,317,52.0,Electronics,Silver
6892,18.0,57006.0,Female,Mumbai,6,329,68.0,Beauty,Silver
6513,41.0,37484.0,Female,Pune,12,32,34.0,Grocery,Gold
3909,44.0,18279.0,Female,Delhi,5,103,50.0,Electronics,Silver
8183,65.0,50991.0,Female,Mumbai,4,357,23.0,Electronics,Basic
6541,28.0,46521.0,Female,Pune,3,201,2.0,Fashion,Gold
3254,60.0,48163.0,Female,Pune,6,90,57.0,Grocery,Silver
7280,53.0,60577.0,Female,Indore,8,173,61.0,Beauty,Gold
4486,39.0,70033.0,Male,Pune,11,335,99.0,Sports,Basic
4856,24.0,42550.0,Female,Mumbai,10,50,,Beauty,Silver
7200,42.0,51420.0,Male,Indore,12,184,60.0,Fashion,Basic
3629,61.0,50045.0,Male,Pune,9,163,11.0,Sports,Gold
3994,44.0,45004.0,Female,Bhopal,4,359,63.0,Beauty,Basic
5222,26.0,39896.0,Female,Delhi,2,257,83.0,Grocery,Basic
2229,48.0,35310.0,Female,Delhi,14,130,24.0,Electronics,Basic
9824,20.0,74778.0,Male,Delhi,19,81,12.0,Sports,Gold
9656,19.0,36225.0,Female,Pune,10,67,9.0,Beauty,Gold
3091,31.0,40178.0,Male,Indore,12,11,31.0,Sports,Silver
2635,,76743.0,Female,Mumbai,6,246,68.0,Sports,Silver
8157,55.0,60528.0,Female,Bhopal,19,187,53.0,Fashion,Silver
8870,49.0,49178.0,Female,Delhi,4,186,96.0,Sports,Basic
669,40.0,35408.0,Female,Pune,6,213,41.0,Grocery,Silver
95,43.0,70677.0,Male,Bhopal,2,36,24.0,Electronics,Silver
6700,42.0,56919.0,Female,Pune,6,307,54.0,Beauty,Silver
8738,47.0,37714.0,Female,Mumbai,16,293,52.0,Grocery,Silver
1871,19.0,46031.0,Female,Mumbai,13,338,29.0,Electronics,Gold
5021,42.0,33240.0,Female,Bhopal,3,65,57.0,Electronics,Basic
9945,21.0,56728.0,Male,Bhopal,15,90,54.0,Sports,Basic
5299,46.0,28709.0,Female,Mumbai,17,46,58.0,Beauty,Basic
2717,32.0,64914.0,Female,Delhi,12,172,24.0,Beauty,Gold
4853,68.0,70364.0,Male,Mumbai,18,68,68.0,Grocery,Gold
6678,40.0,33259.0,Male,Bhopal,12,276,11.0,Electronics,Gold
9693,30.0,42679.0,Male,Pune,9,227,88.0,Sports,Gold
8736,27.0,31664.0,Female,Indore,9,53,78.0,Sports,Gold
5568,38.0,46614.0,Male,Delhi,3,181,,Beauty,Gold
9339,61.0,61979.0,Male,Mumbai,11,309,89.0,Sports,Gold
8187,63.0,35110.0,Female,Mumbai,17,37,69.0,Electronics,Silver
82,48.0,54635.0,Female,Delhi,1,183,26.0,Electronics,Silver
509,33.0,39508.0,Male,Mumbai,2,196,,Fashion,Silver
1120,37.0,,Male,Delhi,2,274,89.0,Beauty,Silver
1314,43.0,47758.0,Male,Mumbai,8,136,98.0,Grocery,Silver
5016,44.0,45945.0,Female,Pune,3,157,20.0,Electronics,Silver
7028,56.0,49201.0,Male,Indore,4,149,45.0,Grocery,Silver
4551,18.0,45772.0,Female,Pune,12,245,11.0,Grocery,Basic
1040,,52419.0,Female,Pune,10,16,81.0,Electronics,Basic
1158,36.0,62259.0,Female,Delhi,3,364,55.0,Fashion,Basic
6421,64.0,39157.0,Female,Pune,11,236,24.0,Sports,Basic
6563,27.0,29219.0,Male,Delhi,8,250,86.0,Electronics,Silver
9415,61.0,44795.0,Female,Indore,3,260,49.0,Grocery,Basic
4279,56.0,41877.0,Male,Mumbai,8,33,19.0,Grocery,Gold
6260,56.0,72059.0,Female,Pune,7,330,2.0,Fashion,Gold
1123,26.0,46787.0,Female,Indore,9,55,44.0,Fashion,Silver
4382,49.0,,Male,Indore,8,188,52.0,Electronics,Basic
6230,45.0,64491.0,Male,Delhi,9,345,59.0,Electronics,Silver
8039,36.0,32966.0,Male,Indore,14,187,13.0,Sports,Silver
8688,,18693.0,Male,Indore,12,9,36.0,Electronics,Basic
6941,29.0,60844.0,Male,Indore,4,199,49.0,Beauty,Gold
5051,65.0,59853.0,Female,Bhopal,17,12,24.0,Sports,Basic
7532,32.0,59058.0,Male,Mumbai,9,141,,Beauty,Gold
1727,21.0,38192.0,Male,Pune,8,36,,Grocery,Silver
6969,47.0,57027.0,Male,Delhi,5,225,72.0,Beauty,Gold
6932,56.0,73516.0,Male,Mumbai,9,92,78.0,Fashion,Silver
1455,,60363.0,Male,Mumbai,13,159,72.0,Beauty,Basic
4877,22.0,48100.0,Male,Indore,2,135,54.0,Beauty,Silver
4142,19.0,63215.0,Male,Indore,12,176,13.0,Grocery,Gold
7739,44.0,42747.0,Female,Pune,7,155,63.0,Fashion,Silver
649,36.0,69380.0,Male,Bhopal,11,227,71.0,Sports,Silver
7611,53.0,33657.0,Male,Indore,11,278,66.0,Beauty,Gold
7743,57.0,14961.0,Male,Pune,16,342,73.0,Fashion,Silver
5236,64.0,56507.0,Male,Bhopal,5,294,18.0,Electronics,Basic
6890,69.0,60906.0,Female,Indore,18,315,57.0,Beauty,Gold
5543,28.0,35683.0,Female,Bhopal,5,313,85.0,Electronics,Silver
2683,69.0,55445.0,Female,Bhopal,12,64,10.0,Fashion,Silver
4364,37.0,38548.0,Male,Indore,15,245,24.0,Sports,Gold
2937,55.0,43269.0,Male,Bhopal,10,167,45.0,Sports,Basic
6060,69.0,34283.0,Male,Delhi,6,220,34.0,Beauty,Gold
9151,30.0,66302.0,Male,Delhi,4,189,,Grocery,Silver
9088,44.0,34841.0,Male,Bhopal,12,215,51.0,Grocery,Gold
3322,39.0,37977.0,Female,Indore,13,83,,Electronics,Basic
7713,47.0,72010.0,Female,Delhi,12,46,82.0,Fashion,Silver
6583,43.0,99316.0,Female,Delhi,7,69,29.0,Beauty,Basic
3369,50.0,43859.0,Female,Delhi,13,161,46.0,Beauty,Basic
728,20.0,50565.0,Male,Delhi,8,248,1.0,Electronics,Silver
2018,65.0,27882.0,Male,Mumbai,8,157,,Grocery,Silver
9201,49.0,55171.0,Male,Bhopal,13,162,57.0,Electronics,Gold
3152,65.0,61780.0,Female,Indore,2,265,85.0,Beauty,Basic
7914,26.0,50367.0,Female,Pune,8,11,97.0,Fashion,Basic
3716,43.0,65721.0,Male,Indore,12,55,57.0,Beauty,Gold
8798,21.0,50288.0,Male,Delhi,2,118,79.0,Sports,Gold
7665,24.0,46568.0,Female,Bhopal,6,213,64.0,Fashion,Silver
1626,34.0,57371.0,Male,Pune,11,83,4.0,Beauty,Silver
8422,66.0,62387.0,Male,Mumbai,18,25,99.0,Beauty,Silver
2591,56.0,31452.0,Male,Pune,1,143,66.0,Sports,Basic
7886,19.0,52853.0,Female,Pune,9,275,7.0,Electronics,Gold
8134,65.0,30336.0,Male,Delhi,14,338,66.0,Electronics,Gold
4065,67.0,47014.0,Female,Mumbai,16,222,72.0,Electronics,Basic
8252,43.0,49977.0,Male,Bhopal,14,338,70.0,Beauty,Gold
6107,45.0,59372.0,Female,Delhi,11,346,79.0,Grocery,Gold
2981,42.0,28755.0,Male,Mumbai,12,197,80.0,Electronics,Basic
2031,63.0,,Female,Delhi,6,179,83.0,Electronics,Silver
3989,,65869.0,Female,Indore,5,161,39.0,Sports,Basic
299,22.0,53279.0,Female,Delhi,15,341,7.0,Sports,Basic
9490,66.0,38468.0,Male,Delhi,9,107,38.0,Beauty,Gold
2780,19.0,52130.0,Female,Pune,19,261,21.0,Fashion,Gold
8258,43.0,47832.0,Male,Pune,4,327,85.0,Beauty,Gold
8557,69.0,64014.0,Male,Pune,11,104,14.0,Fashion,Basic
6038,40.0,45714.0,Male,Indore,1,31,65.0,Fashion,Basic
5659,56.0,29092.0,Female,Bhopal,15,238,45.0,Sports,Silver
3394,26.0,55670.0,Female,Bhopal,13,347,11.0,Fashion,Gold
1358,40.0,55406.0,Male,Indore,14,167,15.0,Sports,Gold
9135,18.0,63846.0,Male,Mumbai,5,97,39.0,Sports,Basic
917,60.0,57651.0,Male,Bhopal,1,183,,Fashion,Gold
688,44.0,35026.0,Male,Bhopal,10,311,87.0,Fashion,Basic
84,32.0,46464.0,Female,Bhopal,5,363,17.0,Fashion,Basic
2826,44.0,49283.0,Female,Delhi,17,267,55.0,Sports,Gold
4685,44.0,35203.0,Female,Bhopal,12,203,71.0,Grocery,Gold
1303,38.0,49083.0,Female,Delhi,8,201,5.0,Fashion,Basic
899,59.0,31511.0,Male,Bhopal,3,237,77.0,Sports,Basic
3846,61.0,63601.0,Male,Delhi,3,199,2.0,Sports,Silver
3296,67.0,72924.0,Female,Pune,1,204,94.0,Electronics,Gold
1029,51.0,57586.0,Female,Bhopal,2,52,27.0,Electronics,Basic
3731,68.0,53280.0,Male,Bhopal,2,70,78.0,Fashion,Basic
6782,65.0,40573.0,Male,Pune,6,14,84.0,Grocery,Gold
6622,41.0,68889.0,Female,Pune,5,116,54.0,Sports,Gold
2542,34.0,65437.0,Female,Mumbai,9,321,21.0,Fashion,Basic
5726,41.0,48362.0,Female,Mumbai,7,22,74.0,Sports,Gold
857,48.0,40577.0,Male,Bhopal,8,299,77.0,Beauty,Basic
6052,69.0,51540.0,Male,Pune,10,261,45.0,Grocery,Gold
3725,54.0,28679.0,Female,Indore,4,66,99.0,Grocery,Basic
2077,56.0,90003.0,Female,Pune,9,300,82.0,Sports,Basic
8630,,,Female,Delhi,6,356,56.0,Fashion,Silver
7977,45.0,50157.0,Female,Bhopal,8,37,44.0,Beauty,Basic
3181,33.0,27454.0,Male,Delhi,9,340,2.0,Beauty,Basic
360,44.0,37363.0,Female,Bhopal,9,237,31.0,Sports,Gold
2552,27.0,36134.0,Female,Pune,12,23,21.0,Electronics,Gold
4900,40.0,66072.0,Male,Bhopal,15,126,42.0,Sports,Gold
3035,32.0,45880.0,Male,Indore,12,236,37.0,Fashion,Silver
7744,43.0,56435.0,Male,Mumbai,5,141,97.0,Grocery,Basic
4025,41.0,61011.0,Female,Pune,9,299,87.0,Electronics,Silver
6724,63.0,33833.0,Male,Delhi,10,188,64.0,Electronics,Silver
2205,62.0,52071.0,Female,Mumbai,19,264,30.0,Fashion,Silver
8299,52.0,53679.0,Female,Delhi,6,35,66.0,Grocery,Gold
386,66.0,41781.0,Male,Indore,7,235,64.0,Electronics,Gold
9294,53.0,36967.0,Male,Delhi,9,57,34.0,Electronics,Basic
2148,46.0,54837.0,Female,Delhi,13,340,28.0,Beauty,Basic
9458,29.0,67942.0,Female,Pune,19,38,79.0,Fashion,Gold
7029,32.0,53805.0,Male,Indore,14,283,93.0,Fashion,Gold
5430,,42163.0,Female,Pune,4,284,64.0,Sports,Gold
1116,19.0,31738.0,Female,Bhopal,19,153,93.0,Electronics,Silver
2393,42.0,,Female,Delhi,6,30,24.0,Electronics,Gold
3605,45.0,56256.0,Male,Delhi,19,285,62.0,Beauty,Basic
8213,52.0,68532.0,Male,Mumbai,1,185,89.0,Fashion,Silver
5589,34.0,57859.0,Female,Bhopal,17,196,38.0,Beauty,Basic
1678,59.0,71030.0,Female,Mumbai,17,141,67.0,Fashion,Gold
744,28.0,48537.0,Male,Indore,16,116,75.0,Grocery,Gold
4555,37.0,51717.0,Male,Indore,6,304,30.0,Beauty,Gold
4179,31.0,48468.0,Female,Delhi,18,7,75.0,Fashion,Basic
6456,53.0,39134.0,Female,Bhopal,17,215,68.0,Sports,Basic
4012,68.0,33861.0,Female,Delhi,2,61,97.0,Beauty,Basic
8588,,,Male,Indore,19,228,63.0,Beauty,Gold
8215,67.0,73375.0,Male,Mumbai,14,90,90.0,Grocery,Basic
7192,63.0,27452.0,Female,Bhopal,9,338,33.0,Fashion,Basic
3248,30.0,54218.0,Female,Bhopal,3,79,84.0,Sports,Silver
9262,52.0,49326.0,Male,Indore,2,320,2.0,Fashion,Silver
5609,30.0,34878.0,Female,Mumbai,11,194,65.0,Grocery,Silver
7182,33.0,53288.0,Male,Pune,7,184,16.0,Sports,Basic
87,40.0,45583.0,Female,Indore,17,148,49.0,Electronics,Basic
5444,21.0,30287.0,Male,Indore,5,259,91.0,Fashion,Silver
3666,45.0,67682.0,Male,Bhopal,15,93,22.0,Beauty,Gold
1339,45.0,67989.0,Male,Bhopal,15,92,24.0,Beauty,Gold
9347,50.0,44439.0,Female,Delhi,18,235,76.0,Electronics,Silver
3948,39.0,31324.0,Female,Indore,14,161,17.0,Fashion,Silver
6361,35.0,44695.0,Male,Delhi,16,238,99.0,Fashion,Basic
1889,24.0,49519.0,Female,Mumbai,17,193,19.0,Beauty,Gold
5915,44.0,21443.0,Male,Indore,9,273,94.0,Beauty,Basic
1071,28.0,39251.0,Female,Delhi,4,32,36.0,Sports,Gold
200,56.0,52038.0,Female,Delhi,9,275,65.0,Sports,Gold
5392,59.0,64096.0,Male,Bhopal,19,68,6.0,Sports,Basic
3960,61.0,60793.0,Male,Indore,10,296,77.0,Sports,Basic
648,69.0,48349.0,Female,Delhi,10,199,60.0,Sports,Basic
1362,47.0,63933.0,Female,Indore,17,214,39.0,Grocery,Basic
5472,46.0,37093.0,Female,Mumbai,19,97,80.0,Sports,Basic
2906,40.0,40432.0,Male,Bhopal,7,138,28.0,Electronics,Basic
2474,66.0,62961.0,Female,Pune,3,96,53.0,Grocery,Basic
6713,49.0,50188.0,Male,Mumbai,2,338,95.0,Beauty,Gold
5442,32.0,45867.0,Female,Bhopal,16,144,96.0,Fashion,Basic
7021,49.0,,Male,Delhi,11,238,20.0,Fashion,Basic
7550,69.0,73070.0,Female,Pune,16,189,22.0,Grocery,Silver
6476,54.0,59421.0,Male,Indore,8,174,19.0,Sports,Gold
8760,67.0,44008.0,Male,Bhopal,6,7,66.0,Fashion,Silver
7375,40.0,62241.0,Female,Mumbai,13,49,98.0,Sports,Basic
5827,38.0,47261.0,Male,Pune,10,30,13.0,Fashion,Silver
3019,39.0,27682.0,Female,Delhi,18,63,54.0,Sports,Basic
3142,36.0,35739.0,Male,Indore,4,323,43.0,Sports,Silver
289,24.0,54648.0,Male,Mumbai,12,41,7.0,Electronics,Basic
5433,38.0,40193.0,Female,Pune,19,284,90.0,Grocery,Gold
2767,49.0,35041.0,Female,Delhi,4,116,1.0,Fashion,Basic
8592,68.0,65072.0,Female,Indore,3,347,83.0,Grocery,Silver
9650,40.0,50240.0,Female,Bhopal,12,288,49.0,Fashion,Silver
5412,43.0,47385.0,Male,Indore,8,66,26.0,Grocery,Silver
5875,47.0,47824.0,Male,Pune,17,94,8.0,Electronics,Basic
7829,18.0,45994.0,Female,Mumbai,5,115,67.0,Sports,Silver
7012,56.0,45820.0,Male,Bhopal,18,25,3.0,Electronics,Silver
9522,,,Male,Mumbai,2,208,94.0,Sports,Basic
5531,46.0,33939.0,Male,Indore,16,9,37.0,Beauty,Basic
3245,48.0,63185.0,Male,Bhopal,5,91,43.0,Grocery,Basic
4695,51.0,25846.0,Female,Pune,8,98,32.0,Fashion,Basic
6955,25.0,49665.0,Male,Bhopal,15,272,52.0,Sports,Gold
2653,47.0,42065.0,Male,Pune,19,355,61.0,Grocery,Silver
5965,69.0,69051.0,Male,Pune,9,60,36.0,Fashion,Basic
6153,31.0,36828.0,Female,Indore,3,347,56.0,Sports,Basic
9383,61.0,55009.0,Female,Bhopal,1,324,41.0,Grocery,Gold
3388,45.0,61890.0,Female,Mumbai,14,146,63.0,Beauty,Gold
6030,43.0,55153.0,Female,Pune,17,142,90.0,Beauty,Silver
159,56.0,,Female,Delhi,8,129,14.0,Grocery,Basic
7817,50.0,29202.0,Male,Indore,13,253,2.0,Grocery,Basic
5388,53.0,57578.0,Male,Pune,17,5,55.0,Grocery,Gold
8354,28.0,62968.0,Male,Indore,14,22,57.0,Electronics,Silver
5615,19.0,27689.0,Female,Indore,8,43,67.0,Grocery,Silver
5654,32.0,31798.0,Female,Pune,10,61,95.0,Sports,Gold
922,40.0,77283.0,Female,Delhi,12,93,55.0,Grocery,Basic
6024,66.0,24421.0,Female,Mumbai,4,51,33.0,Grocery,Gold
9588,41.0,47311.0,Male,Pune,15,291,89.0,Electronics,Silver
1904,67.0,43682.0,Male,Bhopal,9,89,48.0,Sports,Silver
3659,55.0,45188.0,Female,Pune,4,121,93.0,Fashion,Silver
7276,41.0,60616.0,Male,Indore,8,163,85.0,Fashion,Basic
2648,22.0,19257.0,Male,Bhopal,10,326,7.0,Beauty,Basic
8617,34.0,51817.0,Female,Pune,11,62,26.0,Sports,Silver
1188,56.0,42539.0,Male,Delhi,13,140,5.0,Beauty,Gold
7062,65.0,56893.0,Male,Mumbai,11,56,85.0,Grocery,Basic
4454,60.0,47190.0,Female,Indore,3,30,40.0,Beauty,Basic
5566,40.0,34235.0,Male,Bhopal,16,214,80.0,Grocery,Silver
3648,64.0,43313.0,Female,Bhopal,10,322,98.0,Sports,Silver
6660,34.0,66660.0,Male,Pune,14,32,34.0,Fashion,Silver
6101,19.0,43909.0,Female,Indore,16,305,17.0,Beauty,Gold
9192,66.0,54044.0,Female,Bhopal,15,312,90.0,Electronics,Basic
7749,27.0,78939.0,Female,Indore,13,288,13.0,Beauty,Silver
7201,58.0,37891.0,Female,Bhopal,8,46,81.0,Fashion,Basic
633,42.0,67932.0,Male,Delhi,14,137,54.0,Sports,Gold
7097,23.0,55350.0,Female,Delhi,7,305,52.0,Sports,Gold
1198,32.0,70049.0,Female,Bhopal,5,44,27.0,Electronics,Basic
6669,34.0,68795.0,Male,Bhopal,4,210,61.0,Electronics,Basic
5764,33.0,53394.0,Male,Indore,13,230,32.0,Fashion,Gold
7431,57.0,37421.0,Female,Pune,19,200,25.0,Electronics,Basic
1142,52.0,45873.0,Female,Delhi,11,57,36.0,Fashion,Silver
379,63.0,68788.0,Female,Pune,4,202,37.0,Fashion,Silver
1640,40.0,48876.0,Female,Mumbai,14,295,65.0,Grocery,Silver
5587,67.0,68356.0,Male,Mumbai,9,112,65.0,Fashion,Gold
4370,45.0,75158.0,Male,Mumbai,8,21,27.0,Fashion,Basic
7638,14.0,486700.0,Male,Delhi,7,166,8.0,Beauty,Gold
8399,,43562.0,Male,Pune,10,157,95.0,Fashion,Silver
1856,59.0,54978.0,Female,Delhi,19,338,94.0,Grocery,Silver
9053,68.0,53117.0,Female,Delhi,9,364,70.0,Sports,Basic
1863,35.0,34980.0,Female,Delhi,14,191,50.0,Fashion,Silver
4532,61.0,43930.0,Male,Delhi,3,218,35.0,Grocery,Silver
6752,36.0,55525.0,Male,Mumbai,19,175,15.0,Grocery,Silver
2667,51.0,61099.0,Female,Mumbai,2,31,99.0,Electronics,Basic
3300,39.0,54457.0,Female,Mumbai,9,339,23.0,Grocery,Silver
8175,56.0,44404.0,Female,Indore,2,279,51.0,Electronics,Basic
6661,62.0,54130.0,Male,Indore,12,258,25.0,Electronics,Gold
9304,59.0,57043.0,Male,Mumbai,19,39,46.0,Sports,Gold
295,19.0,30476.0,Female,Indore,5,96,79.0,Fashion,Gold
1553,22.0,52027.0,Female,Indore,2,211,45.0,Fashion,Basic
1576,57.0,64939.0,Male,Mumbai,19,37,16.0,Fashion,Gold
9337,61.0,61496.0,Male,Mumbai,1,239,49.0,Grocery,Gold
1496,40.0,50967.0,Male,Delhi,18,50,81.0,Sports,Basic
8636,22.0,42527.0,Female,Bhopal,6,264,17.0,Beauty,Gold
8685,25.0,58993.0,Male,Bhopal,4,242,35.0,Beauty,Basic
6419,32.0,53289.0,Male,Indore,12,275,,Fashion,Basic
2006,63.0,77083.0,Male,Bhopal,2,40,44.0,Electronics,Gold
2267,19.0,70495.0,Male,Delhi,2,2,,Electronics,Gold
4020,23.0,53212.0,Female,Delhi,17,25,97.0,Beauty,Gold
2946,42.0,46686.0,Male,Delhi,16,21,,Grocery,Gold
4059,22.0,71228.0,Male,Bhopal,12,177,,Electronics,Gold
6695,52.0,41939.0,Female,Indore,1,45,16.0,Beauty,Silver
7057,25.0,40383.0,Male,Indore,13,297,58.0,Sports,Basic
6458,56.0,57735.0,Female,Bhopal,7,82,80.0,Beauty,Gold
5245,18.0,57092.0,Female,Delhi,11,134,71.0,Beauty,Silver
4886,39.0,50953.0,Female,Delhi,15,190,69.0,Grocery,Basic
4466,43.0,61246.0,Male,Bhopal,5,358,60.0,Sports,Silver
4840,36.0,53565.0,Male,Bhopal,4,88,64.0,Fashion,Basic
5669,51.0,39660.0,Female,Delhi,12,339,16.0,Electronics,Silver
4431,,66171.0,Male,Delhi,19,302,67.0,Electronics,Gold
5380,46.0,63423.0,Female,Pune,16,324,40.0,Beauty,Gold
7958,52.0,55374.0,Female,Mumbai,7,221,37.0,Electronics,Basic
3345,43.0,43510.0,Female,Pune,10,282,12.0,Sports,Gold
5024,32.0,31126.0,Male,Delhi,15,74,89.0,Beauty,Silver
